num_hidden_layers,hidden_size,layer,neuron_index,value
2,10,0,0,0.1107658
2,10,0,0,0.16503906
2,10,0,0,0.12964757
2,10,0,0,0.089395836
2,10,0,0,0.14411773
2,10,0,0,0.08839333
2,10,0,0,0.11138411
2,10,0,0,0.1651412
2,10,0,0,0.09988366
2,10,0,0,0.13168405
2,10,0,0,0.14575493
2,10,0,0,0.09278659
2,10,0,0,0.16112983
2,10,0,0,0.122217394
2,10,0,0,0.13567877
2,10,0,0,0.09642281
2,10,0,0,0.11491272
2,10,0,0,0.10635314
2,10,0,0,0.111766465
2,10,0,0,0.13700104
2,10,0,0,0.13571858
2,10,0,0,0.16180938
2,10,0,0,0.103745714
2,10,0,0,0.09302784
2,10,0,0,0.0976933
2,10,0,0,0.15676346
2,10,0,0,0.1248829
2,10,0,0,0.15674458
2,10,0,0,0.15017913
2,10,0,0,0.15154882
2,10,0,0,0.11225166
2,10,0,0,0.15211025
2,10,0,0,0.1277062
2,10,0,0,0.12499052
2,10,0,0,0.099376716
2,10,0,0,0.15891193
2,10,0,0,0.1559615
2,10,0,0,0.15146193
2,10,0,0,0.09702555
2,10,0,0,0.14205916
2,10,0,0,0.090923205
2,10,0,0,0.111407325
2,10,0,0,0.12139608
2,10,0,0,0.12709522
2,10,0,0,0.13518196
2,10,0,0,0.12144537
2,10,0,0,0.13648541
2,10,0,0,0.12707746
2,10,0,0,0.121354975
2,10,0,0,0.16002928
2,10,0,0,0.14905891
2,10,0,0,0.092453346
2,10,0,0,0.16127655
2,10,0,0,0.12983117
2,10,0,0,0.08472756
2,10,0,0,0.111423075
2,10,0,0,0.12557523
2,10,0,0,0.16361721
2,10,0,0,0.10572093
2,10,0,0,0.15705688
2,10,0,0,0.13884547
2,10,0,0,0.14104113
2,10,0,0,0.13307378
2,10,0,0,0.1263138
2,10,0,0,0.09171732
2,10,0,0,0.12147205
2,10,0,0,0.08870408
2,10,0,0,0.100775704
2,10,0,0,0.15365335
2,10,0,0,0.107713476
2,10,0,0,0.15682799
2,10,0,0,0.14479502
2,10,0,0,0.11427602
2,10,0,0,0.11274276
2,10,0,0,0.09488759
2,10,0,0,0.140463
2,10,0,0,0.12671073
2,10,0,0,0.10489432
